"subtype","mean_nec","median_nec","q25_nec","q75_nec","se_nec","freq_nec","mean_no","median_no","q25_no","q75_no","se_no","freq_no","pval","mean","max","prevalence"
"subtype_beta_lactam__CMY-95",0,0,0,0,0,0,1.80947716078437e-05,0,0,0,1.2120389157074e-05,5,0.0814181332920694,1.04691178588239e-05,0.00185079078741651,0.0178571428571429
"subtype_beta_lactam__LAT-1",1.89787984832439e-06,0,0,0,1.89787984832439e-06,1,5.89220115988354e-06,0,0,0,3.75378018296798e-06,3,0.387845959340014,4.20888003572647e-06,0.000504945612273737,0.0142857142857143
"subtype_beta_lactam__MIR-1",0.000116948762240044,0,0,0,5.38285191039963e-05,20,0.000197230021524238,0,0,0,9.82386273134855e-05,12,0.0710635617876271,0.000163397205111613,0.0132173136083245,0.114285714285714
"subtype_beta_lactam__MIR-12",0.000637695163181907,0,0,0,0.00024784912145849,16,9.06395608727504e-05,0,0,0,4.25626219407704e-05,15,0.732845353963403,0.000321184421845895,0.0185266293797186,0.110714285714286
"subtype_beta_lactam__OKP-A-15",0.000446335765338225,0,0,0,0.000227287676154482,8,3.79525919432955e-05,0,0,0,2.48613747514922e-05,6,0.180550117522685,0.000210056929302587,0.0166762087953619,0.05
"subtype_beta_lactam__OXA-147",0,0,0,0,0,0,3.98159596119543e-06,0,0,0,3.98159596119543e-06,1,0.592980098017424,2.30363766326307e-06,0.00064501854571366,0.00357142857142857
"subtype_beta_lactam__PDC-92",3.55083044686467e-06,0,0,0,2.83209138571922e-06,2,5.71346898579749e-05,0,0,0,2.84794816075488e-05,7,0.137777851442057,3.45529205347213e-05,0.00361014557461674,0.0321428571428571
"subtype_beta_lactam__SHV-165",9.34405986838056e-06,0,0,0,4.92423901692004e-06,4,6.37200651916812e-06,0,0,0,2.34582477651253e-06,9,0.60943279906566,7.62451471633622e-06,0.000420273403941285,0.0464285714285714
"subtype_beta_lactam__SHV-183",7.90829989621093e-07,0,0,0,6.26085028652729e-07,2,1.9100601477179e-06,0,0,0,1.0445134247391e-06,4,0.976521725391348,1.43838458109139e-06,0.000126956795070546,0.0214285714285714
"subtype_beta_lactam__TEM-158",1.47835764858279e-06,0,0,0,1.47835764858279e-06,1,0,0,0,0,0,0,0.176590434727019,6.23022151902746e-07,0.000174446202532769,0.00357142857142857
"subtype_beta_lactam__TEM-34",0,0,0,0,0,0,1.99234115273183e-07,0,0,0,1.99234115273183e-07,1,0.519395079249406,1.1527116669377e-07,3.22759266742556e-05,0.00357142857142857
"subtype_trimethoprim__dfrA15",1.90221082390507e-05,0,0,0,9.84403039197468e-06,4,0.000439625632177519,0,0,0,0.000222116581339396,5,0.654977337439622,0.000262371289946308,0.0232321691174188,0.0321428571428571
"subtype_trimethoprim__dfrA25",2.30093614467475e-06,0,0,0,2.30093614467475e-06,1,1.40124288897171e-05,0,0,0,1.0372368491625e-05,4,0.334264913157314,9.07687123287781e-06,0.00162858279709775,0.0178571428571429
"subtype_trimethoprim__dfrA5",4.40180694054919e-05,0,0,0,3.3877157647895e-05,2,0.00494891495265931,0,0,0,0.00307023906168089,10,0.157149084861206,0.0028818512661452,0.449402344745083,0.0428571428571429
"subtype_aminoglycoside__AAC(6')-Iak",6.50003295658377e-07,0,0,0,6.50003295658377e-07,1,0.000250686485122459,0,0,0,0.000175833135871851,3,0.607347449903099,0.000145313967781164,0.0211360722828058,0.0142857142857143
"subtype_beta_lactam__CAR-1",0,0,0,0,0,0,2.48097861829081e-06,0,0,0,2.48097861829081e-06,1,0.592980098017424,1.43542334343968e-06,0.000401918536163111,0.00357142857142857
"subtype_beta_lactam__CMY-71",0,0,0,0,0,0,1.08339585096249e-05,0,0,0,8.79348392041913e-06,3,0.172738988174842,6.26821885199729e-06,0.00138448765396352,0.0107142857142857
"subtype_beta_lactam__CTX-M-121",0,0,0,0,0,0,1.81976722625083e-06,0,0,0,1.81976722625083e-06,1,0.592980098017424,1.05286532375941e-06,0.000294802290652635,0.00357142857142857
"subtype_beta_lactam__CTX-M-141",0.000251735646805512,0,0,0,0.000133279953933669,4,6.92393240551963e-07,0,0,0,6.92393240551963e-07,1,0.606682343551842,0.000106489192957214,0.0108130083052685,0.0178571428571429
"subtype_beta_lactam__CTX-M-21",0,0,0,0,0,0,2.53997646034776e-05,0,0,0,2.53997646034776e-05,1,0.592980098017424,1.4695578092012e-05,0.00411476186576337,0.00357142857142857
"subtype_beta_lactam__CTX-M-38",3.62361559498591e-07,0,0,0,3.62361559498591e-07,1,0,0,0,0,0,0,0.60150813444059,1.5270951436012e-07,4.27586640208337e-05,0.00357142857142857
"subtype_beta_lactam__DHA-13",0,0,0,0,0,0,7.9499008309587e-08,0,0,0,7.9499008309587e-08,1,0.519395079249406,4.59958548076896e-08,1.28788393461531e-05,0.00357142857142857
"subtype_beta_lactam__OXA-163",0,0,0,0,0,0,3.73882984262254e-05,0,0,0,3.65593081498974e-05,2,0.321259351150321,2.16318012323161e-05,0.00592190774968911,0.00714285714285714
"subtype_fosfomycin__FosA4",1.74518654689009e-05,0,0,0,8.23498060026557e-06,5,4.45996773619559e-06,0,0,0,2.25025354034828e-06,6,0.93843905203281,9.9351246378357e-06,0.00069152550380225,0.0392857142857143
"subtype_macrolide-lincosamide-streptogramin__oleD",0,0,0,0,0,0,1.30207096837716e-06,0,0,0,1.30207096837716e-06,1,0.592980098017424,7.53341060275357e-07,0.0002109354968771,0.00357142857142857
"subtype_quinolone__QnrB10",4.22474529463601e-07,0,0,0,4.22474529463601e-07,1,1.76808723245542e-05,0,0,0,1.38272901095131e-05,3,0.60596131087578,1.04076903966232e-05,0.00214497305787712,0.0142857142857143
"subtype_quinolone__QnrB11",2.03178032499363e-05,0,0,0,1.55424592304664e-05,2,0.000111020666885277,0,0,0,5.64348126736139e-05,7,0.236131975280045,7.2795888638955e-05,0.00756537922856877,0.0321428571428571
"subtype_quinolone__QnrB18",4.64721982409961e-07,0,0,0,4.64721982409961e-07,1,1.0194416173212e-06,0,0,0,1.0194416173212e-06,1,0.670362722144562,7.8566691403718e-07,0.000165149542006035,0.00714285714285714
"subtype_quinolone__QnrB25",0.000118909473797591,0,0,0,8.79134513311434e-05,2,0.000430994822419522,0,0,0,0.000204609048973767,10,0.0777978841026159,0.000299473139785994,0.0214450908451394,0.0428571428571429
"subtype_quinolone__QnrB27",1.77094575554903e-05,0,0,0,1.27063993425388e-05,3,0.000675986970937495,0,0,0,0.000585983097503966,6,0.76145238132359,0.000398570018869365,0.0946251814276743,0.0321428571428571
"subtype_quinolone__QnrB28",3.6474841182489e-06,0,0,0,2.56860010027327e-06,2,0.00049308869650645,0,0,0,0.000474877439537439,5,0.591038862453121,0.000286824185571422,0.0769146505327523,0.025
"subtype_quinolone__QnrB30",8.15366451437281e-05,0,0,0,6.0836853368948e-05,3,0.000227300498529498,0,0,0,0.000106796093854952,13,0.0898890024742698,0.000165871446031209,0.0117579762202821,0.0571428571428571
"subtype_quinolone__QnrB31",2.01279875130845e-05,0,0,0,1.8867254730428e-05,3,9.73607672076584e-05,0,0,0,4.2483599798405e-05,13,0.136694758185604,6.48126671935166e-05,0.00458170020945404,0.0571428571428571
"subtype_quinolone__QnrB32",1.26063738299142e-06,0,0,0,1.26063738299142e-06,1,7.77058962460432e-05,0,0,0,3.62977609068979e-05,7,0.198781274954051,4.54896800108999e-05,0.00378325780878226,0.0285714285714286
"subtype_quinolone__QnrB34",3.13980450300266e-06,0,0,0,3.13980450300266e-06,1,3.52012911119308e-06,0,0,0,2.20830809577888e-06,3,0.537505333843414,3.35984945488426e-06,0.000370496931354314,0.0142857142857143
"subtype_quinolone__QnrB35",9.11534795160253e-05,0,0,0,6.64731767070533e-05,2,0.00102388084566809,0,0,0,0.000822764568396613,8,0.151906474201545,0.000630802884218293,0.131814152328122,0.0357142857142857
"subtype_quinolone__QnrB59",9.55620001973492e-06,0,0,0,7.19314010538065e-06,2,1.14391007886275e-05,0,0,0,8.12632584312706e-06,2,0.744519321037934,1.06455926074513e-05,0.00104173288034611,0.0142857142857143
"subtype_quinolone__QnrB60",8.87043171717699e-05,0,0,0,6.30293689846552e-05,2,0.000314645029724329,0,0,0,0.000156151399556481,11,0.0577258843427244,0.00021942715800575,0.0157261921820336,0.0464285714285714
"subtype_quinolone__QnrB73",2.50809580136809e-06,0,0,0,2.29067252374307e-06,2,0.000185310885689167,0,0,0,0.000160747950999825,6,0.462579063814201,0.000108272567093595,0.0258112577050737,0.0285714285714286
"subtype_quinolone__QnrB8",3.18608700978236e-05,0,0,0,2.25709428836086e-05,2,0.000159140737250549,0,0,0,9.3155930921791e-05,8,0.161568701971813,0.000105501364664757,0.0126183292585359,0.0357142857142857
"subtype_quinolone__QnrS1",0,0,0,0,0,0,2.16232081410667e-05,0,0,0,2.16232081410667e-05,1,0.592980098017424,1.25105704244743e-05,0.0035029597188528,0.00357142857142857
"subtype_rifamycin__arr-3",2.04995976100372e-06,0,0,0,1.44360514726469e-06,2,6.80279813312727e-06,0,0,0,4.622609281223e-06,4,0.905661410221846,4.79981624773235e-06,0.00070216425438239,0.0214285714285714
"subtype_trimethoprim__dfrA30",0,0,0,0,0,0,0.000770604295988728,0,0,0,0.000562643071512764,6,0.0645222263798373,0.000445849628393479,0.0836218785137032,0.0214285714285714
"subtype_trimethoprim__dfrA7",0.000316374138241657,0,0,0,0.000184102277078835,5,3.79016910450529e-05,0,0,0,1.40756415460374e-05,9,0.626381338173254,0.000155257936649336,0.0152598384789053,0.05
"subtype_vancomycin__vanE",2.10061773138249e-06,0,0,0,1.06317376267885e-06,5,3.92463360987202e-06,0,0,0,3.50806635559772e-06,4,0.230669165516807,3.15594120393715e-06,0.000566740480699418,0.0321428571428571
"subtype_quinolone__QnrB13",7.43824707268472e-07,0,0,0,5.40044136657467e-07,2,0,0,0,0,0,0,0.0550135960681579,3.13468983777428e-07,5.48371939243754e-05,0.00714285714285714
"subtype_quinolone__QnrB14",0,0,0,0,0,0,7.31906802179327e-07,0,0,0,7.31906802179327e-07,1,0.519395079249406,4.23460364118039e-07,0.000118568901953051,0.00357142857142857
"subtype_quinolone__QnrB16",0,0,0,0,0,0,1.74046916616348e-06,0,0,0,1.49837834753651e-06,2,0.289160096535734,1.00698573185173e-06,0.000239209418382651,0.00714285714285714
"subtype_quinolone__QnrB17",4.13376995348308e-07,0,0,0,4.13376995348308e-07,1,0,0,0,0,0,0,0.237923188633697,1.74208876611073e-07,4.87784854511004e-05,0.00357142857142857
"subtype_quinolone__QnrB19",0,0,0,0,0,0,6.63248777486617e-06,0,0,0,6.63248777486617e-06,1,0.459292185186708,3.83736792688686e-06,0.00107446301952832,0.00357142857142857
"subtype_quinolone__QnrB2",1.06047081955384e-06,0,0,0,9.25566207639901e-07,2,5.83216971948861e-06,0,0,0,3.53839872724983e-06,4,0.940866638660445,3.82123946880181e-06,0.000482904727877899,0.0214285714285714
"subtype_quinolone__QnrB20",2.01788714351184e-06,0,0,0,1.78049658026192e-06,2,0.000163172909740622,0,0,0,0.000160991497615436,4,0.895728330008657,9.52575787889828e-05,0.0260817566637788,0.0214285714285714
"subtype_quinolone__QnrB23",7.95491225210005e-07,0,0,0,7.95491225210005e-07,1,5.31204106116337e-06,0,0,0,3.66547066413776e-06,3,0.565907791742302,3.4086379160116e-06,0.000554953998238135,0.0142857142857143
"subtype_quinolone__QnrB24",0,0,0,0,0,0,8.4955920717937e-07,0,0,0,8.4955920717937e-07,1,0.459292185186707,4.91530684153779e-07,0.000137628591563058,0.00357142857142857
"subtype_quinolone__QnrB43",0,0,0,0,0,0,2.89810710147171e-07,0,0,0,2.89810710147171e-07,1,0.519395079249406,1.67676196585149e-07,4.69493350438417e-05,0.00357142857142857
"subtype_quinolone__QnrB45",2.22198675419349e-07,0,0,0,2.22198675419349e-07,1,0,0,0,0,0,0,0.120632402456646,9.36408703552971e-08,2.62194436994832e-05,0.00357142857142857
"subtype_quinolone__QnrB46",0,0,0,0,0,0,5.16517125088363e-07,0,0,0,5.16517125088363e-07,1,0.396817592214783,2.98842050943981e-07,8.36757742643148e-05,0.00357142857142857
"subtype_quinolone__QnrB56",8.66758216052907e-07,0,0,0,8.66758216052907e-07,1,0.000172190061638717,0,0,0,0.000169694484216745,3,0.527809538768009,9.99895266248798e-05,0.0274910295729949,0.0142857142857143
"subtype_quinolone__QnrB57",6.31201546987709e-07,0,0,0,6.31201546987709e-07,1,8.91532889383278e-07,0,0,0,8.91532889383278e-07,1,0.67150580930051,7.81821823659431e-07,0.000144428328080091,0.00714285714285714
"subtype_quinolone__QnrB6",2.10400515662569e-07,0,0,0,2.10400515662569e-07,1,0,0,0,0,0,0,0.120632402456646,8.86687887435114e-08,2.48272608481832e-05,0.00357142857142857
"subtype_quinolone__QnrB64",4.50639498094508e-07,0,0,0,4.50639498094508e-07,1,0,0,0,0,0,0,0.237923188633697,1.89912359911257e-07,5.31754607751519e-05,0.00357142857142857
"subtype_quinolone__QnrB66",9.01278996189017e-07,0,0,0,9.01278996189017e-07,1,0,0,0,0,0,0,0.237923188633697,3.79824719822514e-07,0.000106350921550304,0.00357142857142857
"subtype_quinolone__QnrB69",0,0,0,0,0,0,1.83562782806587e-05,0,0,0,1.53498656597167e-05,3,0.157460143270123,1.06204181480954e-05,0.00246281411217728,0.0107142857142857
"subtype_quinolone__QnrB70",0,0,0,0,0,0,2.01210303282458e-06,0,0,0,2.01210303282458e-06,1,0.459292185186708,1.16414532613422e-06,0.000325960691317582,0.00357142857142857
"subtype_quinolone__QnrB71",4.07800457597624e-06,0,0,0,3.31869158756447e-06,2,0.000130852469815389,0,0,0,0.000110806240211124,5,0.51406349161576,7.74260880359224e-05,0.0178554023132853,0.025
"subtype_trimethoprim__dfrA32",0.00061967414519644,0,0,0,0.000352791806701865,4,6.06014620283661e-05,0,0,0,2.91679836807795e-05,8,0.49851488688782,0.000296210664220626,0.0254367984722176,0.0428571428571429
"subtype_beta_lactam__LEN-3",0.00220689212462596,0,0,0,0.00098954169738094,12,2.54786786625602e-05,0,0,0,2.46354344215355e-05,3,0.00682210247133084,0.000944788630889994,0.0888277785323798,0.0535714285714286
"subtype_beta_lactam__OXY-2-2",0.000755579644758847,0,0,0,0.000282128746846617,14,3.1744292635697e-05,0,0,0,3.11608959109783e-05,2,0.0955805753737422,0.000336789191030453,0.0160764148789307,0.0571428571428571
"subtype_beta_lactam__OXY-2-6",0.00288590852159081,0,0,0,0.0011331212022608,16,0.000117696926957269,0,0,0,0.000113678575508834,6,0.877915354614979,0.00128430038469569,0.0660677323027971,0.0785714285714286
"subtype_beta_lactam__SPR-1",4.88435612547983e-06,0,0,0,3.9020747126968e-06,2,0.00108819646401427,0,0,0,0.000800335657629997,5,0.607138354083699,0.000631657789975422,0.122744969742128,0.025
"subtype_chloramphenicol__catII",0,0,0,0,0,0,5.02238352197355e-05,0,0,0,3.71214861020014e-05,3,0.172738988174842,2.90580760914184e-05,0.00536570215186331,0.0107142857142857
"subtype_chloramphenicol__catIII",0.000251196936136889,0,0,0,6.50415644001158e-05,28,3.55333417100765e-05,0,0,0,3.10764079092249e-05,8,5.76033486790613e-05,0.000126420142218519,0.00502851646802293,0.128571428571429
"subtype_quinolone__QnrB15",0,0,0,0,0,0,1.33320369667976e-05,0,0,0,1.0485955448852e-05,2,0.291515688986785,7.71353567364718e-06,0.00161107346597057,0.00714285714285714
"subtype_tetracycline__tet(J)",0.000314699745988461,0,0,0,0.000287045549187823,4,0.00955395005348051,0,0,0,0.00545749654087149,10,0.6538768929988,0.00566026599532315,0.668684222629684,0.05
"subtype_aminoglycoside__aadA6",0,0,0,0,0,0,1.60234210301792e-05,0,0,0,1.60234210301792e-05,1,0.519395079249406,9.27069359603225e-06,0.00259579420688903,0.00357142857142857
"subtype_bacitracin__bcrB",3.03972644189806e-05,0,0,0,2.20743110946177e-05,3,0,0,0,0,0,0,0.324334029676957,1.28102757194275e-05,0.00249874679926281,0.0107142857142857
"subtype_beta_lactam__ACT-8",0.000430354669909578,0,0,0,0.000206210784383878,14,4.03560534006281e-05,0,0,0,2.88879494698793e-05,9,0.0251129016543813,0.000204712613215114,0.0179192252156088,0.0821428571428571
"subtype_beta_lactam__LEN-1",1.54619813318508e-05,0,0,0,7.89414008696926e-06,4,1.63198393786792e-07,0,0,0,1.63198393786792e-07,1,0.274688220380326,6.6105426319709e-06,0.000604287955045885,0.0178571428571429
"subtype_beta_lactam__LEN-15",0.000234176194239365,0,0,0,0.000130834352468015,6,1.42538175006451e-06,0,0,0,1.25907624135812e-06,2,0.290804181476035,9.95132241562699e-05,0.013243370966608,0.0285714285714286
"subtype_beta_lactam__LEN-16",4.81027191098e-05,0,0,0,2.40825509919058e-05,5,0,0,0,0,0,0,0.171719464314487,2.02718601962728e-05,0.00211078599961732,0.0178571428571429
"subtype_beta_lactam__LEN-30",6.65751591744015e-05,0,0,0,2.79381929610592e-05,7,4.98839286183265e-07,0,0,0,4.98839286183265e-07,1,0.0744511261635475,2.83452883819324e-05,0.00228696694352566,0.0285714285714286
"subtype_beta_lactam__LEN-7",0.00181006668129517,0,0,0,0.000815888220635843,13,7.26455176495911e-06,0,0,0,5.4067412158157e-06,2,0.000852530697003099,0.000767016877781264,0.0643121240642871,0.0535714285714286
"subtype_beta_lactam__MIR-11",0.000500401197135964,0,0,0,0.00023798786281496,17,0.000117003097367637,0,0,0,4.73848095343246e-05,13,0.482330489675767,0.000278578010841432,0.0211651663870418,0.107142857142857
"subtype_beta_lactam__MIR-15",0.00014317921025919,0,0,0,5.80555697504749e-05,18,5.99693034731302e-05,0,0,0,2.99507140290678e-05,10,0.155993547468336,9.50363356186842e-05,0.00454086561677051,0.1
"subtype_beta_lactam__MIR-16",5.38688139936203e-05,0,0,0,2.53357380631861e-05,11,1.84829284294713e-05,0,0,0,9.08502355450419e-06,6,0.289109278661025,3.33955516315055e-05,0.00254938178484317,0.0607142857142857
"subtype_beta_lactam__MIR-17",0.00238046878188606,0,0,0,0.00093772155809425,25,0.000116623917946128,0,0,0,3.8053001978772e-05,18,0.0770761473357512,0.00107067282489224,0.0754609946314173,0.153571428571429
"subtype_beta_lactam__MIR-5",0.000930594558314384,0,0,0,0.000392866823530085,25,0.000155748046622555,0,0,0,5.38178257402009e-05,20,0.344479477630665,0.000482290505121254,0.0308736628094662,0.160714285714286
"subtype_beta_lactam__OXY-2-4",0.0019900721209855,0,0,0,0.000628982059055572,14,3.65558820770682e-05,0,0,0,3.64707861852198e-05,2,0.085384434855779,0.000859823439902765,0.0348592995959606,0.0571428571428571
"subtype_beta_lactam__OXY-2-7",0.00138512122081848,0,0,0,0.000554928335843288,15,5.64464292259995e-05,0,0,0,5.54633550212662e-05,4,0.246791542725342,0.000616387948539974,0.0333943211469571,0.0678571428571429
"subtype_beta_lactam__OXY-2-9",0.00298817574546085,0,0,0,0.00093773990495769,14,6.21859861819842e-05,0,0,0,6.09372863286009e-05,4,0.204514320026987,0.00129528167044951,0.047751391450371,0.0642857142857143
"subtype_beta_lactam__PDC-10",4.5145433568995e-05,0,0,0,3.18762689543526e-05,3,0.000276704593881838,0,0,0,0.000216243333300256,8,0.2407443383166,0.000179118947749997,0.0345895402484056,0.0392857142857143
"subtype_beta_lactam__PDC-2",1.30713338551308e-05,0,0,0,8.22048282630487e-06,3,0.000127296206776593,0,0,0,7.35566047016362e-05,7,0.27387689885109,7.91585817596908e-05,0.00989333095377504,0.0357142857142857
"subtype_beta_lactam__PDC-3",2.72533665482969e-05,0,0,0,1.92204112216654e-05,2,6.61251892598332e-05,0,0,0,5.34979896643837e-05,6,0.307825843352657,4.97434925456858e-05,0.00856279460973361,0.0285714285714286
"subtype_beta_lactam__PDC-73",4.43946746746759e-07,0,0,0,4.43946746746759e-07,1,2.20390118773066e-05,0,0,0,1.48993943334861e-05,5,0.178168348148973,1.29382344294278e-05,0.0023111609905983,0.0214285714285714
"subtype_beta_lactam__PDC-74",0,0,0,0,0,0,4.62279401644417e-06,0,0,0,3.45369243018061e-06,3,0.172738988174842,2.67461653808556e-06,0.000535868557757018,0.0107142857142857
"subtype_beta_lactam__PDC-75",2.14616535990928e-06,0,0,0,1.7394026095834e-06,2,1.09687990249892e-06,0,0,0,7.19037898661996e-07,3,0.917639409719504,1.53907877383614e-06,0.000198201367011145,0.0178571428571429
"subtype_beta_lactam__PDC-80",5.12480718195803e-06,0,0,0,3.86595364008241e-06,2,3.18679487487329e-05,0,0,0,2.90712851959278e-05,5,0.3938306323101,2.05976248027349e-05,0.00470623003488236,0.025
"subtype_beta_lactam__PDC-83",3.81978527394758e-06,0,0,0,2.91414617756471e-06,2,1.63694709014883e-05,0,0,0,9.24477548151099e-06,7,0.142765442578994,1.10806748155961e-05,0.00117380731699156,0.0321428571428571
"subtype_beta_lactam__PDC-84",1.885858174964e-06,0,0,0,1.44422105598748e-06,2,2.59329777039096e-05,0,0,0,1.39347224350955e-05,6,0.286658217689088,1.57988344738539e-05,0.00174248415379493,0.0285714285714286
"subtype_beta_lactam__PDC-89",1.13932471803055e-05,0,0,0,8.42524194508665e-06,2,4.09452222669907e-05,0,0,0,2.17349458821539e-05,6,0.295510142978692,2.84911756233162e-05,0.0024120697414976,0.0285714285714286
"subtype_beta_lactam__PDC-9",2.39184547474468e-06,0,0,0,2.01044358162628e-06,2,0.000292339270113758,0,0,0,0.000175397672548456,9,0.106638022431898,0.000170147141158745,0.0242029195058535,0.0392857142857143
"subtype_beta_lactam__PDC-90",1.88118275285314e-06,0,0,0,1.88118275285314e-06,1,4.23623931927295e-05,0,0,0,2.80550770543277e-05,6,0.114273649437654,2.5302454507353e-05,0.00435129706733546,0.025
"subtype_beta_lactam__PDC-93",3.43819988777603e-06,0,0,0,2.42415932479857e-06,2,2.9513677385067e-05,0,0,0,1.65699209771232e-05,5,0.4303046904339,1.85247261540658e-05,0.0019108136728203,0.025
