contig	length	reference	order	evidence	score	amb_region
S_ID085_T2_k141_4753	1344	NC_004444.1	Pseudomonadales	Transformer	0.9997350573539734	
S_ID085_T2_k141_7062	1164	NZ_CP035936.1	Pseudomonadales	Transformer	0.9490109086036682	932-1164
S_ID085_T2_k141_1761	8022	NZ_CP004394.1	Rhodobacterales	Transformer	0.8373969197273254	1804-2285
S_ID085_T2_k141_2529	1066	NZ_CP049346.1	Rhodobacterales	Transformer	0.750920832157135	
S_ID085_T2_k141_2882	1454	CP076363.1	Rhodobacterales	Transformer	0.9248068928718568	991-1018
S_ID085_T2_k141_3786	1371	NZ_CP014598.1	Rhodobacterales	Transformer	0.891099750995636	
S_ID085_T2_k141_3855	1777	NZ_AP022338.1	Rhodobacterales	Transformer	0.9274803400039672	
S_ID085_T2_k141_3860	1402	NZ_CP010860.1	Rhodobacterales	Transformer	0.9840447902679444	1225-1275
S_ID085_T2_k141_4512	2616	NZ_CP041156.1	Rhodobacterales	Transformer	0.9773259162902832	1802-2189
S_ID085_T2_k141_6197	2064	NZ_CP024425.1	Rhodobacterales	Transformer	0.9986749291419984	722-1473
S_ID085_T2_k141_6441	2744	NZ_CP045412.1	Rhodobacterales	Transformer	0.9905298352241516	1959-2079
S_ID085_T2_k141_6632	1919	NZ_CP041156.1	Rhodobacterales	Transformer	0.5835692882537842	146-1454
S_ID085_T2_k141_6874	2613	NZ_CP018077.1	Rhodobacterales	Transformer	0.7254825234413147	
S_ID085_T2_k141_7337	1713	NZ_CP067229.1	Rhodobacterales	Transformer	0.9993029832839966	
S_ID085_T2_k141_7470	1164	NZ_CP020441.2	Rhodobacterales	Transformer	0.881192684173584	1127-1158
S_ID085_T2_k141_8204	1745	NZ_CP020440.2	Rhodobacterales	Transformer	0.9865707755088806	
S_ID085_T2_k141_8210	1885	NZ_CP014600.1	Rhodobacterales	Transformer	0.6583462953567505	492-587
S_ID085_T2_k141_2423	1827	NZ_CP006370.1	Hyphomicrobiales	Transformer	0.9982712268829346	
S_ID085_T2_k141_3831	2170	NC_009669.1	Hyphomicrobiales	Transformer	0.9218592047691344	
S_ID085_T2_k141_5614	3316	NZ_CP013512.1	Hyphomicrobiales	Transformer	0.6060377359390259	2075-2851
S_ID085_T2_k141_3634	2351	NZ_LR134469.1	Corynebacteriales	Transformer	0.9854286313056946	
S_ID085_T2_k141_3822	2295	NZ_CP007745.1	Burkholderiales	Transformer	0.9974300265312196	267-543
S_ID085_T2_k141_4653	1107	NZ_CP034650.1	Xanthomonadales	Transformer	0.9462885856628418	290-1093
S_ID085_T2_k141_6876	2773	NZ_CP034650.1	Xanthomonadales	Transformer	0.9323411583900452	1943-2217
S_ID085_T2_k141_3403	3725	NZ_CP017910.1	Vibrionales	Transformer	0.9949771761894226	2130-3027
S_ID085_T2_k141_4086	5249	NZ_CP005190.1	Sphingomonadales	Transformer	0.8827175498008728	4406-4621
S_ID085_T2_k141_8380	1699	NZ_CP076558.1	Sphingomonadales	Transformer	0.9979639053344728	
S_ID085_T2_k141_7585	5531	AP014720.1	Micrococcales	Transformer	0.9999778270721436	
S_ID085_T2_k141_8294	6269	NZ_CP022424.1	Neisseriales	Transformer	0.9989637136459352	2153-2341
S_ID085_T2_k141_1035	1098	NZ_CP046158.1	Synechococcales	Transformer	0.9844992756843568	
S_ID085_T2_k141_6273	1537	NZ_LR214942.1	Mycoplasmatales	Transformer	0.5070669054985046	
S_ID085_T2_k141_599	1858	NZ_CP070492.1	other	Transformer	0.9551999568939208	162-422
S_ID085_T2_k141_1230	1021	MF116002.1	other	Transformer	0.9982988238334656	0-837
S_ID085_T2_k141_3077	1794	MF116002.1	other	Transformer	0.9997302889823914	0-234
S_ID085_T2_k141_3452	1445	NZ_CP017041.1	other	Transformer	0.9999659061431884	
S_ID085_T2_k141_3944	1268	MG879028.1	other	Transformer	0.9999641180038452	451-762
contig	length	reference	order	evidence	score	amb_region
S_ID085_T3_k141_4	1625	NZ_MN823990.1	Enterobacterales	Transformer	0.0079388357698917	0-1620
S_ID085_T3_k141_42	2888	CP052389.1	Enterobacterales	Transformer	0.002326562302187	0-2887
S_ID085_T3_k141_45	40620	CP052389.1	Enterobacterales	Transformer	0.6111573576927185	6853-25703
S_ID085_T3_k141_56	18985	NZ_CP074582.1	Enterobacterales	Transformer	0.7342033386230469	1-10004,10143-13706,13917-18256
S_ID085_T3_k141_79	5843	NZ_CP079166.1	Enterobacterales	Transformer	0.1040015444159507	0-5450
S_ID085_T3_k141_151	26844	NZ_CP079608.1	Enterobacterales	Transformer	0.4139904081821441	0-20142,20515-21314,21539-26826
S_ID085_T3_k141_170	2362	NZ_CP074582.1	Enterobacterales	Transformer	0.0533144548535347	868-2361
S_ID085_T3_k141_195	9347	CP052389.1	Enterobacterales	Transformer	0.0089508974924683	0-9346
S_ID085_T3_k141_202	1326	CP052329.1	Enterobacterales	Transformer	0.6065576672554016	0-1325
S_ID085_T3_k141_234	41133	CP052389.1	Enterobacterales	Transformer	0.1456910222768783	0-64,81-41132
S_ID085_T3_k141_253	2277	NZ_CP067068.1	Enterobacterales	Transformer	0.9819355010986328	0-1553
S_ID085_T3_k141_278	38299	NZ_CP079601.1	Enterobacterales	Transformer	0.0114909559488296	0-38298
S_ID085_T3_k141_282	3128	NZ_CP079601.1	Enterobacterales	Transformer	0.006801170296967	0-3127
S_ID085_T3_k141_283	1633	NZ_CP079601.1	Enterobacterales	Transformer	0.0150238620117306	0-1632
S_ID085_T3_k141_331	9588	NZ_CP063877.1	Enterobacterales	Transformer	0.9996426105499268	0-435,560-2862,3229-8994,9444-9587
S_ID085_T3_k141_370	1301	NZ_CP033469.1	Enterobacterales	Transformer	0.9197247624397278	0-1300
S_ID085_T3_k141_393	5293	NZ_AP019668.1	Enterobacterales	Transformer	0.9996627569198608	0-5293
S_ID085_T3_k141_395	10143	CP071168.1	Enterobacterales	Transformer	0.9995133876800536	0-143
S_ID085_T3_k141_413	2799	NZ_CP075882.1	Enterobacterales	Transformer	0.9364917278289796	2651-2798
S_ID085_T3_k141_417	5130	NZ_CP016892.1	Enterobacterales	Transformer	0.5182952880859375	2673-3290
S_ID085_T3_k141_418	1317	NZ_CP068911.1	Enterobacterales	Transformer	0.9996756315231324	57-1249
S_ID085_T3_k141_420	6868	NZ_MF788069.1	Enterobacterales	Transformer	0.999632716178894	0-1306,1974-5715
S_ID085_T3_k141_448	19283	CP071170.1	Enterobacterales	Transformer	0.999756157398224	59-19282
S_ID085_T3_k141_466	1462	LR134132.1	Enterobacterales	Transformer	0.0018446557223796	0-1461
S_ID085_T3_k141_475	4460	CP071170.1	Enterobacterales	Transformer	0.9996752738952636	82-581,1463-4459
S_ID085_T3_k141_481	17955	NZ_CP079125.1	Enterobacterales	Transformer	0.0343071185052394	0-13878,13924-17978
S_ID085_T3_k141_515	24682	NZ_CP076548.1	Enterobacterales	Transformer	0.8574885129928589	0-1934,2292-19220,19358-23711
S_ID085_T3_k141_540	26849	NZ_CP076548.1	Enterobacterales	Transformer	0.1281850785017013	0-26849
S_ID085_T3_k141_549	1133	NZ_MN823990.1	Enterobacterales	Transformer	0.019563291221857	0-1122
S_ID085_T3_k141_556	1008	NZ_CP054717.1	Enterobacterales	Transformer	0.0069352812133729	0-1006
S_ID085_T3_k141_612	1203	NZ_CP047708.1	Enterobacterales	Transformer	0.001393232261762	42-1109
S_ID085_T3_k141_620	2180	CP052389.1	Enterobacterales	Transformer	0.1004609242081642	0-2179
S_ID085_T3_k141_689	2375	LR134132.1	Enterobacterales	Transformer	0.2319075465202331	0-2374
S_ID085_T3_k141_696	152921	LR134127.1	Enterobacterales	Transformer	0.7648927569389343	77113-152916
S_ID085_T3_k141_729	4193	NZ_CP071064.1	Enterobacterales	Transformer	0.9536315202713012	500-3979
S_ID085_T3_k141_733	1352	NZ_MH715960.1	Enterobacterales	Transformer	0.9997714161872864	0-1351
S_ID085_T3_k141_770	2642	NZ_MT570100.1	Enterobacterales	Transformer	0.9945390820503236	2303-2641
S_ID085_T3_k141_803	16765	CP071170.1	Enterobacterales	Transformer	0.999677300453186	0-144,589-1216,1591-15067,16431-16764
S_ID085_T3_k141_810	3134	LR134132.1	Enterobacterales	Transformer	0.1200390309095382	0-3133
S_ID085_T3_k141_844	2564	NZ_CP079675.1	Enterobacterales	Transformer	0.0080083487555384	0-2563
S_ID085_T3_k141_853	1250	CP075030.1	Enterobacterales	Transformer	0.283805251121521	0-1249
S_ID085_T3_k141_871	1033	NZ_CP063868.1	Enterobacterales	Transformer	0.5743474960327148	0-1032
S_ID085_T3_k141_882	1148	CP068785.1	Enterobacterales	Transformer	0.0491365008056163	0-1148
S_ID085_T3_k141_895	16241	NZ_CP076548.1	Enterobacterales	Transformer	0.5683395266532898	9358-9541
S_ID085_T3_k141_956	3016	CP052389.1	Enterobacterales	Transformer	0.2547444403171539	0-3015
S_ID085_T3_k141_993	11003	CP052389.1	Enterobacterales	Transformer	0.6290608048439026	0-11001
S_ID085_T3_k141_1024	12977	NZ_CP027613.1	Enterobacterales	Transformer	0.997627317905426	668-2705
S_ID085_T3_k141_1041	5678	NZ_LR134258.1	Enterobacterales	Transformer	0.341756135225296	223-1541,5125-5497
S_ID085_T3_k141_1121	1571	NZ_CP071396.1	Enterobacterales	Transformer	0.9996507167816162	0-824,1501-1570
S_ID085_T3_k141_1182	1006	NZ_CP054717.1	Enterobacterales	Transformer	0.0091616241261363	0-1002
S_ID085_T3_k141_1238	11518	LR134132.1	Enterobacterales	Transformer	0.5140690803527832	789-8611,8774-9908,10047-10364
S_ID085_T3_k141_1242	1357	LR890628.1	Enterobacterales	Transformer	0.8352875113487244	0-1354
S_ID085_T3_k141_1347	21917	NZ_CP079610.1	Enterobacterales	Transformer	0.2431182861328125	0-21915
S_ID085_T3_k141_1359	18864	NZ_CP079608.1	Enterobacterales	Transformer	0.0023279176093637	0-18865
S_ID085_T3_k141_1377	6978	NZ_CP074582.1	Enterobacterales	Transformer	0.0310338735580444	0-6977
S_ID085_T3_k141_1379	7379	NZ_CP079610.1	Enterobacterales	Transformer	0.3335410952568054	0-7377
S_ID085_T3_k141_1383	3600	CP052389.1	Enterobacterales	Transformer	0.0071753598749637	0-3599
S_ID085_T3_k141_1411	2206	CP052389.1	Enterobacterales	Transformer	0.1263627111911773	0-2205
S_ID085_T3_k141_1415	1745	NZ_CP035216.1	Enterobacterales	Transformer	0.1136764585971832	0-1749
S_ID085_T3_k141_1442	1775	LR134132.1	Enterobacterales	Transformer	0.0011937710223719	0-1774
S_ID085_T3_k141_1503	4404	NZ_CP079608.1	Enterobacterales	Transformer	0.0055460496805608	0-4387
S_ID085_T3_k141_1513	3543	NZ_CP031809.1	Enterobacterales	Transformer	0.9944645762443542	3344-3542
S_ID085_T3_k141_1534	12453	CP052389.1	Enterobacterales	Transformer	0.1405797600746154	0-5713,5863-12452
S_ID085_T3_k141_1566	1027	NZ_LR890475.1	Enterobacterales	Transformer	0.9997488856315612	5-1026
S_ID085_T3_k141_1612	11383	NZ_MN823996.1	Enterobacterales	Transformer	0.999805986881256	
S_ID085_T3_k141_1619	7086	NZ_CP076548.1	Enterobacterales	Transformer	0.0938298851251602	0-7085
S_ID085_T3_k141_1680	23605	CP052389.1	Enterobacterales	Transformer	0.0627473145723342	0-23603
S_ID085_T3_k141_1684	1023	NZ_MW245020.1	Enterobacterales	Transformer	0.1945672631263733	0-1022
S_ID085_T3_k141_1693	9732	NZ_CP079608.1	Enterobacterales	Transformer	0.0411754623055458	0-9389,9431-9733
S_ID085_T3_k141_1701	8286	LR134127.1	Enterobacterales	Transformer	0.0641393288969993	0-8289
S_ID085_T3_k141_1710	2573	NZ_CP010069.1	Enterobacterales	Transformer	0.5058350563049316	733-2321
S_ID085_T3_k141_1717	1665	NZ_CP035216.1	Enterobacterales	Transformer	0.987185537815094	98-1664
S_ID085_T3_k141_1743	13945	NZ_CP079601.1	Enterobacterales	Transformer	0.0047054034657776	0-13946
S_ID085_T3_k141_1763	12484	NZ_CP074582.1	Enterobacterales	Transformer	0.2427466362714767	36-12484
S_ID085_T3_k141_1764	2314	NZ_CP014208.1	Enterobacterales	Transformer	0.7321847081184387	1354-2313
S_ID085_T3_k141_1770	1264	NZ_CP072963.1	Enterobacterales	Transformer	0.0119247594848275	0-1263
S_ID085_T3_k141_1802	3518	CP071168.1	Enterobacterales	Transformer	0.9996691942214966	
S_ID085_T3_k141_1851	4745	NZ_CP063877.1	Enterobacterales	Transformer	0.9993714690208436	4601-4744
S_ID085_T3_k141_1858	2448	NZ_CP063877.1	Enterobacterales	Transformer	0.99972003698349	0-145
S_ID085_T3_k141_1876	1170	NZ_CP064785.1	Enterobacterales	Transformer	0.5161375999450684	0-1169
S_ID085_T3_k141_1909	1787	LR134132.1	Enterobacterales	Transformer	0.8945668339729309	0-1303
S_ID085_T3_k141_1975	30295	CP071168.1	Enterobacterales	Transformer	0.9998393058776855	0-526,635-1573,30048-30294
S_ID085_T3_k141_1976	1625	NZ_CP071386.1	Enterobacterales	Transformer	0.9997894167900084	0-752,1478-1624
S_ID085_T3_k141_2006	1008	LR134132.1	Enterobacterales	Transformer	0.0483868829905986	0-1007
S_ID085_T3_k141_2031	1830	NZ_CP075882.1	Enterobacterales	Transformer	0.9995167255401612	0-285,417-1217,1688-1829
S_ID085_T3_k141_2042	26207	NZ_MK433207.1	Enterobacterales	Transformer	0.2111114561557769	0-25652
S_ID085_T3_k141_2073	1045	CP008701.1	Enterobacterales	Transformer	0.9489474296569824	0-406
S_ID085_T3_k141_2121	4552	NZ_CP070174.1	Enterobacterales	Transformer	0.9967491626739502	58-67,103-4183
S_ID085_T3_k141_2147	1413	NZ_CP054717.1	Enterobacterales	Transformer	0.2202567607164383	0-1412
S_ID085_T3_k141_2154	5197	NZ_CP063877.1	Enterobacterales	Transformer	0.9997124075889589	0-245,3564-4805,5053-5196
S_ID085_T3_k141_2155	4114	NZ_CP075882.1	Enterobacterales	Transformer	0.9997815489768982	0-231,3969-4113
S_ID085_T3_k141_2160	1265	NZ_CP063872.1	Enterobacterales	Transformer	0.9997735619544984	0-1265
S_ID085_T3_k141_2178	7589	CP031563.1	Enterobacterales	Transformer	0.9997636675834656	5962-6278,7087-7588
S_ID085_T3_k141_2195	2765	CP052389.1	Enterobacterales	Transformer	0.0215536691248416	0-2763
S_ID085_T3_k141_2206	3878	CP052389.1	Enterobacterales	Transformer	0.0330559238791465	0-3877
S_ID085_T3_k141_2301	1000	NZ_CP063516.1	Enterobacterales	Transformer	0.7797943949699402	3-792
S_ID085_T3_k141_2308	10584	NZ_CP079125.1	Enterobacterales	Transformer	0.015561212785542	0-10583
S_ID085_T3_k141_2310	14594	CP052389.1	Enterobacterales	Transformer	0.4788615107536316	0-14593
S_ID085_T3_k141_2365	3109	CP071170.1	Enterobacterales	Transformer	0.9742388725280762	0-519,1651-3120
S_ID085_T3_k141_2368	4154	NZ_CP075882.1	Enterobacterales	Transformer	0.9996432065963744	0-4165
S_ID085_T3_k141_2378	24926	NZ_CP075882.1	Enterobacterales	Transformer	0.9994851350784302	0-150,1832-24636,24754-24925
S_ID085_T3_k141_2415	10606	NZ_CP079601.1	Enterobacterales	Transformer	0.0166406314820051	0-10605
S_ID085_T3_k141_2459	6177	NZ_CP079610.1	Enterobacterales	Transformer	0.0147007806226611	0-6176
S_ID085_T3_k141_2466	1133	NZ_CP068446.1	Enterobacterales	Transformer	0.0279924534261226	0-1132
S_ID085_T3_k141_2470	5293	CP071170.1	Enterobacterales	Transformer	0.999829888343811	0-139,4775-5292
S_ID085_T3_k141_2481	4624	NZ_CP011623.1	Enterobacterales	Transformer	0.8915301561355591	623-1537
S_ID085_T3_k141_2499	14091	CP052389.1	Enterobacterales	Transformer	0.0311050899326801	0-14090
S_ID085_T3_k141_2568	49875	NZ_CP079166.1	Enterobacterales	Transformer	0.6416123509407043	9094-49878
S_ID085_T3_k141_2612	1186	NZ_MT062911.1	Enterobacterales	Transformer	0.5161375999450684	0-1184
S_ID085_T3_k141_2623	4280	NC_023024.1	Enterobacterales	Transformer	0.7126079201698303	
S_ID085_T3_k141_2658	2949	NZ_CP079126.1	Enterobacterales	Transformer	0.2916047275066376	0-2948
S_ID085_T3_k141_2664	3645	NZ_CP075882.1	Enterobacterales	Transformer	0.9997714161872864	3113-3644
S_ID085_T3_k141_2678	7217	NZ_CP022441.1	Enterobacterales	Transformer	0.9986975193023682	
S_ID085_T3_k141_2689	1114	NZ_CP079675.1	Enterobacterales	Transformer	0.0398789308965206	0-1113
S_ID085_T3_k141_2707	1907	NZ_CP071386.1	Enterobacterales	Transformer	0.9990665316581726	0-146
S_ID085_T3_k141_2757	3443	NZ_CP071396.1	Enterobacterales	Transformer	0.9994770884513856	0-146,3299-3442
S_ID085_T3_k141_2777	12089	NZ_CP079601.1	Enterobacterales	Transformer	0.2369494885206222	0-12088
S_ID085_T3_k141_2792	10608	CP071168.1	Enterobacterales	Transformer	0.999777376651764	2620-3019
S_ID085_T3_k141_2796	13370	NZ_MN423362.1	Enterobacterales	Transformer	0.999796450138092	0-3575,3876-13369
S_ID085_T3_k141_2812	3768	NZ_CP021846.1	Enterobacterales	Transformer	0.9992697834968568	0-1176,2068-3434,3627-3775
S_ID085_T3_k141_2823	1515	NZ_CP054717.1	Enterobacterales	Transformer	0.10734224319458	0-1521
S_ID085_T3_k141_2840	12584	CP071170.1	Enterobacterales	Transformer	0.9993368983268738	0-144,1701-5086,5395-7021,9137-12583
S_ID085_T3_k141_2866	1750	NZ_CP030067.1	Enterobacterales	Transformer	0.9316025972366332	403-922
S_ID085_T3_k141_2895	1477	NZ_CP049116.1	Enterobacterales	Transformer	0.533226490020752	5-728
S_ID085_T3_k141_2945	1118	NZ_CP079675.1	Enterobacterales	Transformer	0.0398789308965206	0-1117
S_ID085_T3_k141_2948	2802	NZ_CP027613.1	Enterobacterales	Transformer	0.9970229268074036	
S_ID085_T3_k141_2952	4780	NZ_CP077781.1	Enterobacterales	Transformer	0.7684051990509033	1541-2516
S_ID085_T3_k141_2957	35582	LR134127.1	Enterobacterales	Transformer	0.0672932639718055	0-35584
S_ID085_T3_k141_2966	1120	NZ_CP078024.1	Enterobacterales	Transformer	0.9597071409225464	0-1118
S_ID085_T3_k141_3023	2684	NZ_CP079676.1	Enterobacterales	Transformer	0.909215211868286	
S_ID085_T3_k141_3026	1268	CP075030.1	Enterobacterales	Transformer	0.0359105877578258	0-1266
S_ID085_T3_k141_3098	1833	LR134127.1	Enterobacterales	Transformer	0.0079728867858648	0-1832
S_ID085_T3_k141_3110	1037	NZ_MW245020.1	Enterobacterales	Transformer	0.4756306409835815	0-1036
S_ID085_T3_k141_3123	1701	CP068785.1	Enterobacterales	Transformer	0.7035460472106934	0-1700
S_ID085_T3_k141_3146	3263	NZ_AP022395.1	Enterobacterales	Transformer	0.9996185302734376	0-140,1846-3122
S_ID085_T3_k141_3148	2819	NZ_CP063877.1	Enterobacterales	Transformer	0.9998277425765992	0-2677
S_ID085_T3_k141_3195	1918	NZ_CP058189.1	Enterobacterales	Transformer	0.9840332865715028	2-1907
S_ID085_T3_k141_3212	4886	NZ_CP074582.1	Enterobacterales	Transformer	0.0231455881148576	0-4885
S_ID085_T3_k141_3216	1004	NZ_MW940619.1	Enterobacterales	Transformer	0.9997952580451964	0-1003
S_ID085_T3_k141_3282	8186	NZ_CP075882.1	Enterobacterales	Transformer	0.9998332262039183	168-923,956-1833,2683-3000,3377-3780,6564-7371,7546-7866,7895-8185
S_ID085_T3_k141_3308	7872	NZ_CP079601.1	Enterobacterales	Transformer	0.8657334446907043	0-7870
S_ID085_T3_k141_3329	1291	NZ_CP074582.1	Enterobacterales	Transformer	0.992202639579773	0-226,507-944,1007-1290
S_ID085_T3_k141_3337	1607	NZ_CP079601.1	Enterobacterales	Transformer	0.002036384306848	0-1606
S_ID085_T3_k141_3380	2659	NZ_CP079166.1	Enterobacterales	Transformer	0.0815395712852478	0-2658
S_ID085_T3_k141_3401	1230	NZ_CP079610.1	Enterobacterales	Transformer	0.9932034015655518	883-980
S_ID085_T3_k141_3402	1174	NZ_CP079610.1	Enterobacterales	Transformer	0.9932034015655518	827-923
S_ID085_T3_k141_3405	9704	NZ_CP071386.1	Enterobacterales	Transformer	0.999714195728302	0-142,2117-2725,3302-9703
S_ID085_T3_k141_3483	23788	NZ_CP073657.1	Enterobacterales	Transformer	0.9763337969779968	6718-14074
S_ID085_T3_k141_3500	1256	LR134127.1	Enterobacterales	Transformer	0.0028911118861287	0-1255
S_ID085_T3_k141_3609	1606	NZ_CP079125.1	Enterobacterales	Transformer	0.0762842968106269	0-1605
S_ID085_T3_k141_3621	3508	LR134132.1	Enterobacterales	Transformer	0.0025257742963731	0-3511
S_ID085_T3_k141_3622	2702	NZ_CP075882.1	Enterobacterales	Transformer	0.996961772441864	0-2558,2643-2701
S_ID085_T3_k141_3635	17884	LR134132.1	Enterobacterales	Transformer	0.0288930013775825	0-17882
S_ID085_T3_k141_3693	26936	NZ_CP076548.1	Enterobacterales	Transformer	0.0052358331158757	0-26934
S_ID085_T3_k141_3696	1766	NZ_CP076548.1	Enterobacterales	Transformer	0.8535162806510925	0-1765
S_ID085_T3_k141_3778	1251	NZ_CP075882.1	Enterobacterales	Transformer	0.998337984085083	
S_ID085_T3_k141_3790	1943	LR134127.1	Enterobacterales	Transformer	0.0257556103169918	0-1942
S_ID085_T3_k141_3802	3805	NZ_CP072963.1	Enterobacterales	Transformer	0.9980212450027466	0-3804
S_ID085_T3_k141_3818	1079	NZ_CP079675.1	Enterobacterales	Transformer	0.0126911336556077	0-1078
S_ID085_T3_k141_3819	1543	LR134127.1	Enterobacterales	Transformer	0.066547192633152	0-1542
S_ID085_T3_k141_3822	1147	NZ_CP079608.1	Enterobacterales	Transformer	0.0189306046813726	0-1146
S_ID085_T3_k141_3833	7285	NZ_CP079608.1	Enterobacterales	Transformer	0.1717393547296524	0-7284
S_ID085_T3_k141_3836	1547	NZ_CP063868.1	Enterobacterales	Transformer	0.0331115163862705	0-1546
S_ID085_T3_k141_3867	3686	NZ_CP079608.1	Enterobacterales	Transformer	0.0004417143645696	0-3685
S_ID085_T3_k141_3891	18245	CP052389.1	Enterobacterales	Transformer	0.0496455617249012	0-18214
S_ID085_T3_k141_3906	1732	NZ_CP054717.1	Enterobacterales	Transformer	0.0919577777385711	0-1726
S_ID085_T3_k141_3939	10499	NZ_CP056862.1	Enterobacterales	Transformer	0.9972794651985168	
S_ID085_T3_k141_3964	1258	LR134132.1	Enterobacterales	Transformer	0.0786865651607513	0-1256
S_ID085_T3_k141_3972	3458	NZ_CP063918.1	Enterobacterales	Transformer	0.9975219368934632	694-699
S_ID085_T3_k141_4048	8290	CP057083.1	Enterobacterales	Transformer	0.9581491351127625	
S_ID085_T3_k141_4065	5033	NZ_KY749247.1	Enterobacterales	Transformer	0.9994040727615356	680-3523
S_ID085_T3_k141_4143	1025	NZ_CP079125.1	Enterobacterales	Transformer	0.0303232986479997	0-1024
S_ID085_T3_k141_4190	1304	LR134132.1	Enterobacterales	Transformer	0.0014385832473635	0-1302
S_ID085_T3_k141_4196	1048	NZ_CP074582.1	Enterobacterales	Transformer	0.9912813305854796	0-369
S_ID085_T3_k141_4204	3125	NZ_CP074582.1	Enterobacterales	Transformer	0.6191312670707703	
S_ID085_T3_k141_4243	2562	NZ_CP013712.1	Enterobacterales	Transformer	0.9991405010223388	
S_ID085_T3_k141_4244	1951	NZ_MK648236.1	Enterobacterales	Transformer	0.9933369159698486	315-1577
S_ID085_T3_k141_4295	1044	NZ_CP009275.1	Enterobacterales	Transformer	0.894341230392456	2-1041
S_ID085_T3_k141_4305	1703	NZ_CP077783.1	Enterobacterales	Transformer	0.9963185787200928	136-1702
S_ID085_T3_k141_4317	19534	LR134132.1	Enterobacterales	Transformer	0.0060630971565842	0-2140,2721-19137
S_ID085_T3_k141_4359	34318	NZ_KY435936.1	Enterobacterales	Transformer	0.9998722076416016	5188-5342
S_ID085_T3_k141_4402	1724	NZ_CP030220.1	Enterobacterales	Transformer	0.9741593599319458	0-1703
S_ID085_T3_k141_4423	1511	CP052389.1	Enterobacterales	Transformer	0.9881112575531006	0-1210,1341-1510
S_ID085_T3_k141_4456	1338	CP071170.1	Enterobacterales	Transformer	0.9997913241386414	0-1337
S_ID085_T3_k141_4554	3645	CP071169.1	Enterobacterales	Transformer	0.999761164188385	7-144,3594-3604,3609-3729
