id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SRR13622948_k141_10848:53554-54027	402	6	474	0	100.00%	100%
SRR13622953_k141_9716:62509-62982	402	6	474	0	100.00%	100%
SRR13622955_k141_5156:12938-13411	402	6	474	0	100.00%	100%
SRR17722462_k141_2642:32373-32846	402	6	474	0	100.00%	100%
SRR13622749_k141_47171:3-476	403	1	474	1	100	100%
SRR17780719_k141_806:75112-75585	404	1	474	1	100	100%
SRR9865488_k141_30716:1296-1769	405	1	474	1	100	100%
ERR1600427_k141_3900:7762-8232	406	5	471	1	100	100%
SRR13774563_k141_300:13179-13649	406	5	471	0	99.79%	100%
SRR5963330_k141_3436:8770-9240	406	5	471	0	100.00%	100%
SRR5963331_k141_5111:8770-9240	406	5	471	0	100.00%	100%
SRR5963375_k141_6775:8770-9240	406	5	471	0	100.00%	100%
ERR4407158_k141_1537:1286-1756	407	20	471	1	100	100%
SRR13774419_k141_12908:1043-1513	407	20	471	0	100.00%	100%
SRR17722183_k141_291:1043-1513	407	20	471	0	100.00%	100%
SRR17722744_k141_2142:1043-1513	407	20	471	0	100.00%	100%
SRR17780454_k141_839:1155-1625	407	20	471	0	100.00%	100%
SRR17780465_k141_222:1155-1625	407	20	471	0	100.00%	100%
SRR17780466_k141_244:1155-1625	407	20	471	0	100.00%	100%
SRR17780469_k141_221:1155-1625	407	20	471	0	100.00%	100%
SRR17780471_k141_38:1155-1625	407	20	471	0	100.00%	100%
SRR1779155_k141_310:8734-9204	407	20	471	0	100.00%	100%
SRR3132401_k141_1356:4478-4948	407	20	471	0	100.00%	100%
SRR5405788_k141_1385:2157-2627	407	20	471	0	100.00%	100%
SRR5405789_k141_2265:2157-2627	407	20	471	0	100.00%	100%
SRR5963155_k141_937:8731-9201	407	20	471	0	100.00%	100%
SRR5963156_k141_3167:8731-9201	407	20	471	0	100.00%	100%
SRR5963163_k141_720:1043-1513	407	20	471	0	100.00%	100%
SRR6257495_k119_736:1021-1491	407	20	471	0	100.00%	100%
SRR7217523_k141_6784:1735-2205	407	20	471	0	100.00%	100%
SRR7217532_k141_6520:1249-1719	407	20	471	0	100.00%	100%
SRR7217868_k141_5510:1023-1493	407	20	471	0	100.00%	100%
S_ID093_T3_k141_1205:1249-1719	408	2	471	1	100	100%
SRR17779857_k141_119:1430-1900	408	2	471	0	100.00%	100%
SRR13622800_k141_1893:1792-2262	409	17	471	1	100	100%
SRR13622804_k141_1008:1792-2262	409	17	471	0	100.00%	100%
SRR13622918_k141_22674:471-941	409	17	471	0	100.00%	100%
SRR13622929_k141_44144:1592-2062	409	17	471	0	100.00%	100%
SRR13774483_k141_3533:1317-1787	409	17	471	0	100.00%	100%
SRR17721995_k141_380:712-1182	409	17	471	0	100.00%	100%
SRR17721996_k141_323:712-1182	409	17	471	0	100.00%	100%
SRR17721997_k141_308:712-1182	409	17	471	0	100.00%	100%
SRR17721998_k141_322:712-1182	409	17	471	0	100.00%	100%
SRR17722000_k141_278:712-1182	409	17	471	0	100.00%	100%
SRR17722001_k141_251:712-1182	409	17	471	0	100.00%	100%
SRR17722003_k141_124:712-1182	409	17	471	0	100.00%	100%
SRR17722004_k141_242:712-1182	409	17	471	0	100.00%	100%
SRR17722343_k141_275:712-1182	409	17	471	0	100.00%	100%
SRR17722344_k141_117:712-1182	409	17	471	0	100.00%	100%
SRR17722582_k141_3765:712-1182	409	17	471	0	100.00%	100%
SRR17780320_k141_5130:712-1182	409	17	471	0	100.00%	100%
SRR17780102_k141_865:1536-2006	410	1	471	1	100	100%
SRR3132447_k141_4360:1493-1963	411	1	471	1	100	100%
SRR5405830_k141_3250:2-472	412	1	471	1	100	100%
S_ID031_T4_k141_730:6700-7164	413	4	465	1	100	100%
S_ID032_T2_k141_332:11581-12045	413	4	465	0	100.00%	100%
S_ID051_T1_k141_1799:11584-12048	413	4	465	0	100.00%	100%
S_ID051_T3_k141_2808:11584-12048	413	4	465	0	100.00%	100%
SRR21171205_k141_2214:3278-3730	414	1	453	1	100	100%
SRR5405657_k141_13550:1923-2375	415	1	453	1	100	100%
ERR4406769_k141_62:1-450	416	1	450	1	100	100%
S_ID093_T3_k141_1205:1855-2304	417	2	450	1	100	100%
SRR17779857_k141_119:2036-2485	417	2	450	0	100.00%	100%
SRR5405755_k141_1347:2-451	418	2	450	1	100	100%
SRR3132083_k141_4939:1870-2310	418	2	441	0	100.00%	98%
SRR5405789_k141_8360:142-582	419	1	441	1	100	100%
SRR17780487_k141_3135:856-1293	420	1	438	1	100	100%
SRR17722317_k141_882:3-437	421	1	435	1	100	100%
SRR13622612_k141_2454:3-434	422	1	432	1	100	100%
SRR9865728_k141_10859:830-1261	423	1	432	1	100	100%
SRR3131772_k141_1337:1-429	424	1	429	1	100	100%
SRR3131892_k141_7398:1-426	425	1	426	1	100	100%
SRR17722013_k141_1996:1824-2240	426	1	417	1	100	100%
SRR7217814_k141_9259:1-417	427	1	417	1	100	100%
SRR17722661_k141_306:597-1010	428	1	414	1	100	100%
SRR5405655_k141_13775:3803-4210	429	1	408	1	100	100%
SRR5405769_k141_1907:2004-2408	430	1	405	1	100	100%
ERR4406880_k141_2090:2432-2833	431	97	402	1	100	100%
ERR4406903_k141_3783:2705-3106	431	97	402	0	100.00%	100%
ERR4406905_k141_968:2140-2541	431	97	402	0	100.00%	100%
ERR4406997_k141_2927:1352-1753	431	97	402	0	100.00%	100%
ERR4407015_k141_622:1428-1829	431	97	402	0	100.00%	100%
ERR4407229_k141_3010:2326-2727	431	97	402	0	100.00%	100%
ERR4407230_k141_1797:387-788	431	97	402	0	100.00%	100%
S_ID053_T3_k141_1798:528-929	431	97	402	0	99.75%	100%
S_ID089_T3_k141_5821:2141-2542	431	97	402	0	100.00%	100%
SRR13622905_k141_108:2324-2725	431	97	402	0	100.00%	100%
SRR13774434_k141_1619:3015-3416	431	97	402	0	100.00%	100%
SRR13774438_k141_487:1464-1865	431	97	402	0	100.00%	100%
SRR13774485_k141_120:2342-2743	431	97	402	0	100.00%	100%
SRR13774652_k141_571:2326-2727	431	97	402	0	100.00%	100%
SRR17713577_k141_3341:3176-3577	431	97	402	0	100.00%	100%
SRR17713588_k141_361:2560-2961	431	97	402	0	100.00%	100%
SRR17713616_k141_24:2326-2727	431	97	402	0	100.00%	100%
SRR17713619_k141_42:3304-3705	431	97	402	0	100.00%	100%
SRR17722013_k141_442:3174-3575	431	97	402	0	100.00%	100%
SRR17722014_k141_215:2333-2734	431	97	402	0	100.00%	100%
SRR17722015_k141_166:2333-2734	431	97	402	0	100.00%	100%
SRR17722016_k141_1255:2333-2734	431	97	402	0	100.00%	100%
SRR17722025_k141_499:19500-19901	431	97	402	0	100.00%	100%
SRR17722095_k141_4155:366-767	431	97	402	0	100.00%	100%
SRR17722146_k141_1245:2118-2519	431	97	402	0	100.00%	100%
SRR17722192_k141_2177:2174-2575	431	97	402	0	100.00%	100%
SRR17722230_k141_10:3254-3655	431	97	402	0	100.00%	100%
SRR17722264_k141_563:2111-2512	431	97	402	0	100.00%	100%
SRR17722274_k141_230:2111-2512	431	97	402	0	100.00%	100%
SRR17722278_k141_247:3174-3575	431	97	402	0	100.00%	100%
SRR17722474_k141_272:2326-2727	431	97	402	0	100.00%	100%
SRR17722527_k141_23:3254-3655	431	97	402	0	100.00%	100%
SRR17722539_k141_4805:4293-4694	431	97	402	0	100.00%	100%
SRR17722613_k141_86:3176-3577	431	97	402	0	100.00%	100%
SRR17722655_k141_3080:3176-3577	431	97	402	0	100.00%	100%
SRR17722664_k141_303:3176-3577	431	97	402	0	100.00%	100%
SRR17722707_k141_165:2111-2512	431	97	402	0	100.00%	100%
SRR17722721_k141_303:3228-3629	431	97	402	0	100.00%	100%
SRR17722724_k141_3827:2581-2982	431	97	402	0	100.00%	100%
SRR17722725_k141_3313:1342-1743	431	97	402	0	100.00%	100%
SRR17722732_k141_2687:2581-2982	431	97	402	0	100.00%	100%
SRR17722782_k141_8171:2111-2512	431	97	402	0	100.00%	100%
SRR17722794_k141_1768:2111-2512	431	97	402	0	100.00%	100%
SRR17722929_k141_2500:1342-1743	431	97	402	0	100.00%	100%
SRR17779774_k141_2338:1421-1822	431	97	402	0	100.00%	100%
SRR17779776_k141_1831:1421-1822	431	97	402	0	100.00%	100%
SRR17779782_k141_300:5264-5665	431	97	402	0	100.00%	100%
SRR17779811_k141_2318:1121-1522	431	97	402	0	100.00%	100%
SRR17779839_k141_2360:1971-2372	431	97	402	0	100.00%	100%
SRR17779843_k141_919:3175-3576	431	97	402	0	100.00%	100%
SRR17779850_k141_238:224-625	431	97	402	0	99.75%	100%
SRR17779904_k141_3150:2333-2734	431	97	402	0	100.00%	100%
SRR17779905_k141_3145:2333-2734	431	97	402	0	100.00%	100%
SRR17779906_k141_489:2333-2734	431	97	402	0	100.00%	100%
SRR17779960_k141_136:3254-3655	431	97	402	0	100.00%	100%
SRR17780004_k141_1777:3176-3577	431	97	402	0	100.00%	100%
SRR17780035_k141_69:3072-3473	431	97	402	0	100.00%	100%
SRR17780038_k141_121:3176-3577	431	97	402	0	100.00%	100%
SRR17780041_k141_177:3176-3577	431	97	402	0	100.00%	100%
SRR17780045_k141_1986:2333-2734	431	97	402	0	100.00%	100%
SRR17780046_k141_677:3175-3576	431	97	402	0	100.00%	100%
SRR17780058_k141_659:3176-3577	431	97	402	0	100.00%	100%
SRR17780121_k141_1263:2326-2727	431	97	402	0	100.00%	100%
SRR17780160_k141_22:2158-2559	431	97	402	0	100.00%	100%
SRR17780245_k141_1915:3176-3577	431	97	402	0	100.00%	100%
SRR17780264_k141_2128:3165-3566	431	97	402	0	100.00%	100%
SRR17780316_k141_335:3176-3577	431	97	402	0	100.00%	100%
SRR17780319_k141_23:3176-3577	431	97	402	0	100.00%	100%
SRR17780327_k141_3347:2927-3328	431	97	402	0	100.00%	100%
SRR17780338_k141_1044:3176-3577	431	97	402	0	100.00%	100%
SRR17780530_k141_376:3176-3577	431	97	402	0	100.00%	100%
SRR17780552_k141_3049:2333-2734	431	97	402	0	100.00%	100%
SRR17780569_k141_1591:2333-2734	431	97	402	0	100.00%	100%
SRR17780596_k141_504:3176-3577	431	97	402	0	100.00%	100%
SRR17780608_k141_157:3176-3577	431	97	402	0	100.00%	100%
SRR17780613_k141_556:2512-2913	431	97	402	0	100.00%	100%
SRR17780628_k141_98:2342-2743	431	97	402	0	100.00%	100%
SRR17780630_k141_2208:2326-2727	431	97	402	0	100.00%	100%
SRR17780632_k141_150:2326-2727	431	97	402	0	100.00%	100%
SRR21171077_k141_112:2090-2491	431	97	402	0	100.00%	100%
SRR21171190_k141_1007:2119-2520	431	97	402	0	100.00%	100%
SRR21171326_k141_1491:2326-2727	431	97	402	0	100.00%	100%
SRR3131915_k141_1071:2286-2687	431	97	402	0	100.00%	100%
SRR3131949_k141_934:2333-2734	431	97	402	0	100.00%	100%
SRR3132093_k141_2868:2141-2542	431	97	402	0	100.00%	100%
SRR3132255_k141_5344:1608-2009	431	97	402	0	100.00%	100%
SRR5405698_k141_2405:1352-1753	431	97	402	0	100.00%	100%
SRR5405709_k141_1583:1352-1753	431	97	402	0	100.00%	100%
SRR5405869_k119_70:2136-2537	431	97	402	0	100.00%	100%
SRR5575355_k141_1038:3176-3577	431	97	402	0	100.00%	100%
SRR5962306_k141_3313:585-986	431	97	402	0	100.00%	100%
SRR5963283_k141_4052:1422-1823	431	97	402	0	100.00%	100%
SRR5963313_k141_240:3370-3771	431	97	402	0	100.00%	100%
SRR5963421_k141_2431:1260-1661	431	97	402	0	100.00%	100%
SRR6257402_k119_3342:2083-2484	431	97	402	0	100.00%	100%
SRR6257504_k119_853:2271-2672	431	97	402	0	100.00%	100%
SRR17722936_k141_499:866-1264	431	97	399	0	100.00%	99%
SRR5405830_k141_3250:2214-2612	432	1	399	1	100	100%
ERR1600427_k141_2925:5394-5771	433	30	378	1	100	100%
ERR4406998_k141_2144:4920-5297	433	30	378	0	99.21%	100%
ERR4407014_k141_19191:12155-12532	433	30	378	0	100.00%	100%
ERR4407121_k141_6464:8434-8811	433	30	378	0	100.00%	100%
ERR4407220_k141_196:11941-12318	433	30	378	0	99.47%	100%
SRR13622753_k141_673:836-1213	433	30	378	0	100.00%	100%
SRR13774433_k141_367:246-623	433	30	378	0	99.21%	100%
SRR13774441_k141_3523:8434-8811	433	30	378	0	100.00%	100%
SRR13774442_k141_1131:12258-12635	433	30	378	0	100.00%	100%
SRR13774465_k141_4787:81-458	433	30	378	0	99.21%	100%
SRR13774467_k141_189:1766-2143	433	30	378	0	99.21%	100%
SRR13774525_k141_3555:19837-20214	433	30	378	0	100.00%	100%
SRR17722220_k141_980:1765-2142	433	30	378	0	99.21%	100%
SRR17722881_k141_887:20245-20622	433	30	378	0	100.00%	100%
SRR17779778_k141_1875:13368-13745	433	30	378	0	100.00%	100%
SRR17780038_k141_118:20-397	433	30	378	0	99.47%	100%
SRR17780041_k141_111:177-554	433	30	378	0	99.21%	100%
SRR17780421_k141_1970:11323-11700	433	30	378	0	100.00%	100%
SRR25947169_k141_4437:15726-16103	433	30	378	0	100.00%	100%
SRR25947253_k141_5657:17717-18094	433	30	378	0	100.00%	100%
SRR3132131_k141_324:873-1250	433	30	378	0	99.21%	100%
SRR5405687_k141_6155:1162-1539	433	30	378	0	99.21%	100%
SRR5405697_k141_4343:5924-6301	433	30	378	0	99.74%	100%
SRR5405698_k141_2998:4935-5312	433	30	378	0	99.74%	100%
SRR5405709_k141_978:5837-6214	433	30	378	0	99.74%	100%
SRR5405712_k141_3579:5837-6214	433	30	378	0	99.74%	100%
SRR5405830_k141_596:204-581	433	30	378	0	100.00%	100%
SRR5405852_k141_1332:204-581	433	30	378	0	100.00%	100%
SRR5963288_k141_10586:10810-11187	433	30	378	0	100.00%	100%
SRR5405836_k141_1441:1-375	433	30	375	0	100.00%	99%
ERR1600429_k141_2684:285-662	434	244	378	1	100	100%
ERR4406610_k141_993:2851-3228	434	244	378	0	99.74%	100%
ERR4406629_k141_204:4316-4693	434	244	378	0	100.00%	100%
ERR4406630_k141_88:4316-4693	434	244	378	0	100.00%	100%
ERR4406641_k141_5873:3069-3446	434	244	378	0	99.74%	100%
ERR4406650_k141_12631:4318-4695	434	244	378	0	100.00%	100%
ERR4406678_k141_2647:469-846	434	244	378	0	99.47%	100%
ERR4406684_k141_16688:3081-3458	434	244	378	0	99.74%	100%
ERR4406712_k141_880:254-631	434	244	378	0	100.00%	100%
ERR4406829_k141_128:309-686	434	244	378	0	99.21%	100%
ERR4406839_k141_772:88-465	434	244	378	0	100.00%	100%
ERR4406882_k141_923:4524-4901	434	244	378	0	99.74%	100%
ERR4406883_k141_691:4524-4901	434	244	378	0	99.74%	100%
ERR4406893_k141_3794:1642-2019	434	244	378	0	99.74%	100%
ERR4406936_k141_546:410-787	434	244	378	0	99.47%	100%
ERR4406974_k141_4267:7174-7551	434	244	378	0	100.00%	100%
ERR4406978_k141_57:258-635	434	244	378	0	100.00%	100%
ERR4406981_k141_400:258-635	434	244	378	0	100.00%	100%
ERR4406982_k141_3467:258-635	434	244	378	0	100.00%	100%
ERR4406989_k141_7019:257-634	434	244	378	0	100.00%	100%
ERR4406991_k141_3380:258-635	434	244	378	0	100.00%	100%
ERR4407016_k141_740:3334-3711	434	244	378	0	99.74%	100%
ERR4407020_k141_722:7127-7504	434	244	378	0	99.74%	100%
ERR4407021_k141_391:2913-3290	434	244	378	0	99.74%	100%
ERR4407033_k141_1406:1737-2114	434	244	378	0	100.00%	100%
ERR4407057_k141_298:720-1097	434	244	378	0	100.00%	100%
ERR4407067_k141_2120:258-635	434	244	378	0	100.00%	100%
ERR4407074_k141_1391:816-1193	434	244	378	0	99.74%	100%
ERR4407077_k141_117:4314-4691	434	244	378	0	100.00%	100%
ERR4407078_k141_2532:3003-3380	434	244	378	0	100.00%	100%
ERR4407079_k141_110:4314-4691	434	244	378	0	100.00%	100%
ERR4407101_k141_968:88-465	434	244	378	0	99.74%	100%
S_ID040_T2_k141_567:818-1195	434	244	378	0	100.00%	100%
S_ID048_T4_k141_758:149-526	434	244	378	0	99.74%	100%
S_ID050_T2_k141_2502:6719-7096	434	244	378	0	99.21%	100%
S_ID064_T2_k141_15448:2747-3124	434	244	378	0	100.00%	100%
S_ID064_T3_k141_2907:258-635	434	244	378	0	100.00%	100%
S_ID085_T2_k141_5446:258-635	434	244	378	0	100.00%	100%
S_ID094_T4_k141_1032:13040-13417	434	244	378	0	100.00%	100%
SRR13622562_k141_336:6355-6732	434	244	378	0	99.74%	100%
SRR13622649_k141_13902:589-966	434	244	378	0	99.74%	100%
SRR13622651_k141_23197:6113-6490	434	244	378	0	100.00%	100%
SRR13622686_k141_1100:4336-4713	434	244	378	0	99.74%	100%
SRR13622787_k141_851:2851-3228	434	244	378	0	99.74%	100%
SRR13622792_k141_314:2011-2388	434	244	378	0	99.74%	100%
SRR13622801_k141_262:1671-2048	434	244	378	0	99.74%	100%
SRR13622927_k141_4558:5019-5396	434	244	378	0	99.74%	100%
SRR13622954_k141_249:2851-3228	434	244	378	0	99.74%	100%
SRR13774444_k141_11675:137-514	434	244	378	0	99.74%	100%
SRR13774452_k141_708:5018-5395	434	244	378	0	99.74%	100%
SRR13774467_k141_4711:463-840	434	244	378	0	100.00%	100%
SRR13774510_k141_598:2851-3228	434	244	378	0	99.74%	100%
SRR13774513_k141_348:2851-3228	434	244	378	0	99.74%	100%
SRR13774516_k141_153:2851-3228	434	244	378	0	99.74%	100%
SRR13774527_k141_477:2851-3228	434	244	378	0	99.74%	100%
SRR13774544_k141_5679:5018-5395	434	244	378	0	99.74%	100%
SRR13774555_k141_2941:5018-5395	434	244	378	0	99.74%	100%
SRR13774569_k141_350:2500-2877	434	244	378	0	99.74%	100%
SRR13774603_k141_799:22203-22580	434	244	378	0	99.47%	100%
SRR13774604_k141_1035:204-581	434	244	378	0	99.74%	100%
SRR13774617_k141_408:1737-2114	434	244	378	0	100.00%	100%
SRR13774618_k141_355:1737-2114	434	244	378	0	100.00%	100%
SRR13774628_k141_492:4513-4890	434	244	378	0	99.74%	100%
SRR13774636_k141_735:3073-3450	434	244	378	0	99.74%	100%
SRR13774646_k141_903:3502-3879	434	244	378	0	99.74%	100%
SRR13774650_k141_5914:2091-2468	434	244	378	0	99.21%	100%
SRR13774660_k141_1137:6243-6620	434	244	378	0	99.74%	100%
SRR13774667_k141_4599:5018-5395	434	244	378	0	99.74%	100%
SRR13774669_k141_429:5018-5395	434	244	378	0	99.74%	100%
SRR13774673_k141_317:1670-2047	434	244	378	0	99.74%	100%
SRR13774682_k141_7496:2851-3228	434	244	378	0	99.74%	100%
SRR13774686_k141_2373:2851-3228	434	244	378	0	99.74%	100%
SRR13774687_k141_1761:4694-5071	434	244	378	0	99.74%	100%
SRR13774705_k141_714:2042-2419	434	244	378	0	99.74%	100%
SRR13774708_k141_1984:128-505	434	244	378	0	99.74%	100%
SRR17713586_k141_5022:14383-14760	434	244	378	0	99.74%	100%
SRR17713593_k141_78:768-1145	434	244	378	0	99.47%	100%
SRR17713599_k141_4721:1904-2281	434	244	378	0	99.74%	100%
SRR17713609_k141_370:2851-3228	434	244	378	0	99.74%	100%
SRR17713653_k141_322:14383-14760	434	244	378	0	99.74%	100%
SRR17713664_k141_126:15033-15410	434	244	378	0	99.74%	100%
SRR17713676_k141_213:1671-2048	434	244	378	0	99.74%	100%
SRR17713677_k141_29:1788-2165	434	244	378	0	99.74%	100%
SRR17722073_k141_2794:1763-2140	434	244	378	0	99.74%	100%
SRR17722079_k141_333:3403-3780	434	244	378	0	100.00%	100%
SRR17722097_k141_468:374-751	434	244	378	0	99.74%	100%
SRR17722141_k141_1689:10265-10642	434	244	378	0	99.74%	100%
SRR17722153_k141_2468:1600-1977	434	244	378	0	99.74%	100%
SRR17722161_k141_589:1986-2363	434	244	378	0	99.74%	100%
SRR17722164_k141_7876:2447-2824	434	244	378	0	99.74%	100%
SRR17722201_k141_3921:2603-2980	434	244	378	0	99.74%	100%
SRR17722206_k141_136:362-739	434	244	378	0	99.47%	100%
SRR17722244_k141_160:6458-6835	434	244	378	0	99.74%	100%
SRR17722299_k141_1571:6073-6450	434	244	378	0	99.74%	100%
SRR17722302_k141_1159:1593-1970	434	244	378	0	99.74%	100%
SRR17722303_k141_1039:137-514	434	244	378	0	99.74%	100%
SRR17722322_k141_5102:631-1008	434	244	378	0	99.74%	100%
SRR17722395_k141_511:2567-2944	434	244	378	0	99.74%	100%
SRR17722450_k141_119:1737-2114	434	244	378	0	100.00%	100%
SRR17722452_k141_458:5201-5578	434	244	378	0	99.47%	100%
SRR17722459_k141_570:6461-6838	434	244	378	0	99.74%	100%
SRR17722460_k141_138:1737-2114	434	244	378	0	99.74%	100%
SRR17722462_k141_2209:7472-7849	434	244	378	0	99.74%	100%
SRR17722471_k141_2398:1879-2256	434	244	378	0	99.74%	100%
SRR17722519_k141_40:988-1365	434	244	378	0	99.74%	100%
SRR17722613_k141_110:2704-3081	434	244	378	0	99.74%	100%
SRR17722635_k141_1632:478-855	434	244	378	0	99.74%	100%
SRR17722643_k141_260:11-388	434	244	378	0	99.74%	100%
SRR17722646_k141_650:347-724	434	244	378	0	99.74%	100%
SRR17722659_k141_3001:93-470	434	244	378	0	99.47%	100%
SRR17722681_k141_3572:1599-1976	434	244	378	0	99.74%	100%
SRR17722684_k141_3299:526-903	434	244	378	0	99.74%	100%
SRR17722700_k141_175:128-505	434	244	378	0	99.74%	100%
SRR17722709_k141_260:557-934	434	244	378	0	99.74%	100%
SRR17722716_k141_4825:22468-22845	434	244	378	0	99.74%	100%
SRR17722749_k141_1095:1542-1919	434	244	378	0	99.74%	100%
SRR17722804_k141_1918:1671-2048	434	244	378	0	99.74%	100%
SRR17722856_k141_3372:920-1297	434	244	378	0	99.74%	100%
SRR17722904_k141_1967:3160-3537	434	244	378	0	100.00%	100%
SRR17779782_k141_569:137-514	434	244	378	0	99.74%	100%
SRR17779792_k141_2477:583-960	434	244	378	0	100.00%	100%
SRR17779795_k141_3514:1588-1965	434	244	378	0	100.00%	100%
SRR17779881_k141_960:1244-1621	434	244	378	0	99.74%	100%
SRR17779883_k141_1119:1436-1813	434	244	378	0	99.74%	100%
SRR17779892_k141_475:6569-6946	434	244	378	0	99.74%	100%
SRR17779960_k141_491:290-667	434	244	378	0	99.74%	100%
SRR17779971_k141_3007:6461-6838	434	244	378	0	99.74%	100%
SRR17779972_k141_4144:6461-6838	434	244	378	0	99.74%	100%
SRR17779980_k141_1725:3250-3627	434	244	378	0	100.00%	100%
SRR17780004_k141_425:615-992	434	244	378	0	99.74%	100%
SRR17780017_k141_109:3356-3733	434	244	378	0	99.47%	100%
SRR17780018_k141_269:5358-5735	434	244	378	0	99.74%	100%
SRR17780022_k141_1037:2850-3227	434	244	378	0	99.74%	100%
SRR17780023_k141_238:4505-4882	434	244	378	0	99.74%	100%
SRR17780058_k141_209:137-514	434	244	378	0	99.74%	100%
SRR17780088_k141_646:88-465	434	244	378	0	99.74%	100%
SRR17780090_k141_2014:7128-7505	434	244	378	0	99.74%	100%
SRR17780095_k141_634:7110-7487	434	244	378	0	99.74%	100%
SRR17780114_k141_3810:128-505	434	244	378	0	99.74%	100%
SRR17780177_k141_3949:259-636	434	244	378	0	99.74%	100%
SRR17780179_k141_7985:11675-12052	434	244	378	0	99.74%	100%
SRR17780182_k141_2178:14005-14382	434	244	378	0	99.74%	100%
SRR17780196_k141_4755:20349-20726	434	244	378	0	99.74%	100%
SRR17780231_k141_5313:1789-2166	434	244	378	0	99.74%	100%
SRR17780234_k141_176:8550-8927	434	244	378	0	99.74%	100%
SRR17780292_k141_48:968-1345	434	244	378	0	99.74%	100%
SRR17780327_k141_1253:2851-3228	434	244	378	0	99.74%	100%
SRR17780328_k141_728:284-661	434	244	378	0	99.74%	100%
SRR17780399_k141_4728:3045-3422	434	244	378	0	99.74%	100%
SRR17780402_k141_1236:2029-2406	434	244	378	0	99.74%	100%
SRR17780437_k141_2869:11865-12242	434	244	378	0	99.47%	100%
SRR17780440_k141_1434:1447-1824	434	244	378	0	100.00%	100%
SRR17780447_k141_124:14383-14760	434	244	378	0	99.74%	100%
SRR17780449_k141_313:14185-14562	434	244	378	0	99.74%	100%
SRR17780477_k141_544:137-514	434	244	378	0	99.74%	100%
SRR17780489_k141_722:20904-21281	434	244	378	0	99.74%	100%
SRR17780596_k141_546:4753-5130	434	244	378	0	99.74%	100%
SRR17780608_k141_315:4753-5130	434	244	378	0	99.74%	100%
SRR17780618_k141_3315:1102-1479	434	244	378	0	99.74%	100%
SRR17780621_k141_467:1443-1820	434	244	378	0	99.74%	100%
SRR17780630_k141_118:1836-2213	434	244	378	0	99.74%	100%
SRR17780632_k141_912:1671-2048	434	244	378	0	99.74%	100%
SRR17780666_k141_2166:1459-1836	434	244	378	0	99.74%	100%
SRR17780688_k141_4264:1671-2048	434	244	378	0	99.74%	100%
SRR17780720_k141_1136:587-964	434	244	378	0	99.74%	100%
SRR17780738_k141_576:1551-1928	434	244	378	0	99.74%	100%
SRR1779120_k141_2699:2994-3371	434	244	378	0	99.74%	100%
SRR1779121_k141_3761:2011-2388	434	244	378	0	99.74%	100%
SRR21171053_k141_518:945-1322	434	244	378	0	99.74%	100%
SRR21171075_k141_118:959-1336	434	244	378	0	99.74%	100%
SRR21171077_k141_137:4391-4768	434	244	378	0	100.00%	100%
SRR21171097_k141_806:4120-4497	434	244	378	0	99.74%	100%
SRR21171098_k141_2287:1898-2275	434	244	378	0	99.47%	100%
SRR21171108_k141_43:1837-2214	434	244	378	0	99.74%	100%
SRR21171221_k141_509:1671-2048	434	244	378	0	99.74%	100%
SRR21171230_k141_1215:4389-4766	434	244	378	0	99.74%	100%
SRR21171277_k141_179:4373-4750	434	244	378	0	100.00%	100%
SRR25947129_k141_463:4336-4713	434	244	378	0	99.74%	100%
SRR25947172_k141_560:5019-5396	434	244	378	0	99.74%	100%
SRR25947206_k141_1753:1671-2048	434	244	378	0	99.74%	100%
SRR25947282_k141_2666:3130-3507	434	244	378	0	99.74%	100%
SRR3131720_k141_414:1538-1915	434	244	378	0	99.74%	100%
SRR3131764_k141_3445:1619-1996	434	244	378	0	99.74%	100%
SRR3132129_k141_774:3403-3780	434	244	378	0	99.74%	100%
SRR3132177_k141_514:3113-3490	434	244	378	0	99.47%	100%
SRR5405625_k141_73:2851-3228	434	244	378	0	99.74%	100%
SRR5405673_k141_567:6243-6620	434	244	378	0	99.74%	100%
SRR5405774_k141_1629:7832-8209	434	244	378	0	99.74%	100%
SRR5405785_k141_3369:2851-3228	434	244	378	0	99.74%	100%
SRR5405808_k141_4857:14383-14760	434	244	378	0	99.47%	100%
